time_ms,balance,unrealized_pnl,equity
1646467200000,460.94392669031953,-1.1005501537851259,459.8433765365344
1646481600000,460.94392669031953,-1.2597489916496083,459.68417769866994
1646496000000,460.94392669031953,-2.929712311289281,458.01421437903025
1646510400000,460.94392669031953,-2.656800017807311,458.2871266725122
1646524800000,460.94392669031953,-2.1857014159634347,458.7582252743561
1646539200000,460.94392669031953,-2.7510197381760864,458.19290695214346
1646553600000,462.38063481965673,2.891188163233508,465.2718229828902
1646568000000,463.70794457047407,0.0,463.70794457047407
1646582400000,463.70794457047407,1.599021009345814,465.30696557981986
1646596800000,466.70028187478084,3.474643618751977,470.17492549353284
1646611200000,466.70028187478084,4.6476973754425455,471.3479792502234
1646625600000,466.70028187478084,4.940365959769004,471.64064783454984
1646640000000,470.5267821350554,0.0,470.5267821350554
1646654400000,463.77624558606476,0.0,463.77624558606476
1646668800000,463.77624558606476,0.0,463.77624558606476
1646683200000,463.77624558606476,0.0,463.77624558606476
1646697600000,463.77624558606476,0.0,463.77624558606476
1646712000000,463.77624558606476,0.0,463.77624558606476
1646726400000,463.77624558606476,0.0,463.77624558606476
1646740800000,463.77624558606476,0.0,463.77624558606476
1646755200000,463.77624558606476,0.0,463.77624558606476
1646769600000,463.77624558606476,0.0,463.77624558606476
1646784000000,463.77624558606476,0.0,463.77624558606476
1646798400000,463.77624558606476,0.0,463.77624558606476
1646812800000,463.77624558606476,0.0,463.77624558606476
1646827200000,463.77624558606476,0.0,463.77624558606476
1646841600000,463.77624558606476,0.0,463.77624558606476
1646856000000,463.77624558606476,0.7841912966976168,464.56043688276236
1646870400000,463.77624558606476,-5.715155192771383,458.0610903932934
1646884800000,457.1295642893013,0.0,457.1295642893013
1646899200000,457.1295642893013,0.0,457.1295642893013
1646913600000,457.1295642893013,0.0,457.1295642893013
1646928000000,457.1295642893013,0.0,457.1295642893013
1646942400000,457.1295642893013,0.0,457.1295642893013
1646956800000,457.1295642893013,0.0,457.1295642893013
1646971200000,457.1295642893013,0.0,457.1295642893013
1646985600000,457.1295642893013,0.0,457.1295642893013
1647000000000,457.1295642893013,0.0,457.1295642893013
1647014400000,457.1295642893013,0.0,457.1295642893013
1647028800000,457.1295642893013,0.0,457.1295642893013
1647043200000,457.1295642893013,0.0,457.1295642893013
1647057600000,457.1295642893013,0.0,457.1295642893013
1647072000000,457.1295642893013,0.0,457.1295642893013
1647086400000,457.1295642893013,0.0,457.1295642893013
1647100800000,457.1295642893013,0.0,457.1295642893013
1647115200000,457.1295642893013,0.0,457.1295642893013
1647129600000,457.1295642893013,0.0,457.1295642893013
1647144000000,457.1295642893013,0.0,457.1295642893013
1647158400000,457.1295642893013,0.0,457.1295642893013
1647172800000,457.1295642893013,0.0,457.1295642893013
1647187200000,457.1295642893013,0.0,457.1295642893013
1647201600000,457.1295642893013,0.0,457.1295642893013
1647216000000,457.1295642893013,0.0,457.1295642893013
1647230400000,457.1295642893013,0.0,457.1295642893013
1647244800000,457.1295642893013,0.0,457.1295642893013
1647259200000,457.1295642893013,0.0,457.1295642893013
1647273600000,457.1295642893013,0.0,457.1295642893013
1647288000000,457.1295642893013,0.0,457.1295642893013
1647302400000,457.1295642893013,0.0,457.1295642893013
1647316800000,457.1295642893013,0.0,457.1295642893013
1647331200000,457.1295642893013,0.0,457.1295642893013
1647345600000,457.1295642893013,0.0,457.1295642893013
1647360000000,457.1295642893013,0.0,457.1295642893013
1647374400000,457.1295642893013,0.0,457.1295642893013
1647388800000,457.1295642893013,0.0,457.1295642893013
1647403200000,457.1295642893013,0.0,457.1295642893013
1647417600000,457.1295642893013,0.0,457.1295642893013
1647432000000,457.1295642893013,1.5640246443743422,458.69358893367564
1647446400000,452.001302592232,3.8989291713703933,455.9002317636024
1647460800000,453.5246295417844,3.7725935027884963,457.2972230445729
1647475200000,453.5246295417844,3.356171482887367,456.88080102467177
1647489600000,453.5246295417844,0.9328188222672718,454.4574483640517
1647504000000,453.5246295417844,1.8606811489796422,455.3853106907641
1647518400000,455.9303471055331,1.4177966362213397,457.3481437417544
1647532800000,458.7150324847817,-1.224646924618199,457.49038556016353
1647547200000,458.7150324847817,-0.9391733259845898,457.7758591587971
1647561600000,458.7150324847817,-6.61993242753354,452.0951000572482
1647576000000,458.7150324847817,-4.917666783748736,453.79736570103296
1647590400000,458.7150324847817,-5.927683220091448,452.78734926469025
1647604800000,461.67174043201265,2.6334203471092303,464.3051607791219
1647619200000,465.49774034340277,8.064372122964352,473.5621124663671
1647633600000,472.4600970484975,0.0,472.4600970484975
1647648000000,472.4600970484975,0.0,472.4600970484975
1647662400000,472.4600970484975,0.0,472.4600970484975
1647676800000,472.4600970484975,2.0343587867126867,474.4944558352102
1647691200000,472.4600970484975,5.139273018154913,477.59937006665245
1647705600000,473.9309865858398,3.6682818802987276,477.5992684661385
1647720000000,474.9819182022479,3.34405481451514,478.32597301676304
1647734400000,474.9819182022479,1.6851751791624214,476.6670933814103
1647748800000,474.9819182022479,0.43610108724517116,475.4180192894931
1647763200000,474.9819182022479,-4.678116600488393,470.3038016017595
1647777600000,468.1746410679346,-1.8945124550197603,466.28012861291484
1647792000000,468.1746410679346,-1.6731206239858447,466.5015204439488
1647806400000,468.1746410679346,-2.321705143071118,465.85293592486346
1647820800000,461.40350580517236,0.0,461.40350580517236
1647835200000,461.40350580517236,0.0,461.40350580517236
