symbol,side,entry_time_ms,exit_time_ms,entry_price,exit_price,quantity,pnl,pnl_pct,reason,leverage,leverage_tier,partials_json
BTCUSDT,short,1626364800000,1626436800000,31703.0,31521.839999999997,0.005906730609349745,0.8646646634552384,0.5714285714285825,TRAILING_STOP,5.0,major,"[{""fill_price"":31068.94,""level"":0.02,""pnl"":1.5176975543532263,""qty"":0.0025314559754356053,""size"":0.3,""time_ms"":1626422400000}]"
ETHUSDT,short,1626667200000,1626710400000,1884.95,1830.1464999999998,0.06988201104653727,3.686988664330346,2.9074246001220305,TRAILING_STOP,5.0,major,"[{""fill_price"":1847.251,""level"":0.02,""pnl"":1.5251230978242667,""qty"":0.042784904722369746,""size"":0.3,""time_ms"":1626696000000},{""fill_price"":1828.4015,""level"":0.03,""pnl"":1.632428504085706,""qty"":0.029949433305658822,""size"":0.3,""time_ms"":1626696000000}]"
ETHUSDT,short,1626753600000,1626782400000,1727.75,1770.94375,0.1577687995298359,-7.118217676764857,-2.4999999999999947,stop_loss,5.0,major,[]
BTCUSDT,long,1627156800000,1627214400000,33833.0,34238.6,0.0055588340120888875,2.0465437763677246,1.1988295451186668,TRAILING_STOP,5.0,major,"[{""fill_price"":34509.66,""level"":0.02,""pnl"":1.5224968268715178,""qty"":0.0023823574337523807,""size"":0.3,""time_ms"":1627185600000}]"
ETHUSDT,long,1627185600000,1627272000000,2151.2,2355.2335,0.03671915817916578,7.400928515868106,9.484636481963555,TRAILING_STOP,5.0,major,"[{""fill_price"":2194.2239999999997,""level"":0.02,""pnl"":1.5224968268715056,""qty"":0.03746852875425079,""size"":0.3,""time_ms"":1627243200000},{""fill_price"":2215.736,""level"":0.03,""pnl"":1.6296535533517023,""qty"":0.026227970127975554,""size"":0.3,""time_ms"":1627257600000},{""fill_price"":2258.7599999999998,""level"":0.05,""pnl"":2.573634095605988,""qty"":0.02447943878611052,""size"":0.4,""time_ms"":1627257600000}]"
BTCUSDT,long,1627315200000,1627315200000,38559.0,39946.675,0.0021184933934394233,2.8483077551318066,3.5988355507144973,TRAILING_STOP,5.0,major,"[{""fill_price"":39330.18,""level"":0.02,""pnl"":1.574474992719273,""qty"":0.0021617279524892077,""size"":0.3,""time_ms"":1627315200000},{""fill_price"":39715.770000000004,""level"":0.03,""pnl"":1.685290058581454,""qty"":0.0015132095667424452,""size"":0.3,""time_ms"":1627315200000},{""fill_price"":40486.950000000004,""level"":0.05,""pnl"":2.661498173541545,""qty"":0.0014123289289596158,""size"":0.4,""time_ms"":1627315200000}]"
ETHUSDT,long,1627315200000,1627315200000,2342.75,2395.7662499999997,0.05811331893261533,2.9294962465042516,2.26299221000959,TRAILING_STOP,5.0,major,"[{""fill_price"":2389.605,""level"":0.02,""pnl"":1.574474992719273,""qty"":0.035579583019968566,""size"":0.3,""time_ms"":1627315200000},{""fill_price"":2413.0325000000003,""level"":0.03,""pnl"":1.6852900585814543,""qty"":0.024905708113977996,""size"":0.3,""time_ms"":1627315200000}]"
BTCUSDT,long,1627329600000,1627329600000,39371.0,38386.725,0.007265886093639692,-7.462368359830026,-2.5000000000000036,stop_loss,5.0,major,[]
ETHUSDT,long,1627329600000,1627329600000,2362.8,2303.73,0.12107042550900977,-7.462368359830035,-2.5000000000000067,stop_loss,5.0,major,[]
BTCUSDT,long,1627444800000,1627473600000,39833.5,40260.89000000001,0.004882973827652942,1.8718298386391188,1.0729411174011991,TRAILING_STOP,5.0,major,"[{""fill_price"":40630.17,""level"":0.02,""pnl"":1.5745811409421988,""qty"":0.002092703068994118,""size"":0.3,""time_ms"":1627459200000}]"
ETHUSDT,long,1627617600000,1627632000000,2423.25,2362.66875,0.11544787645629537,-7.2978649516868925,-2.5000000000000075,stop_loss,5.0,major,[]
ETHUSDT,long,1627833600000,1627848000000,2583.45,2625.025,0.05230112117235365,2.024594117586621,1.6092821614507837,TRAILING_STOP,5.0,major,"[{""fill_price"":2635.1189999999997,""level"":0.02,""pnl"":1.5625905762648524,""qty"":0.032021094595318565,""size"":0.3,""time_ms"":1627833600000},{""fill_price"":2660.9535,""level"":0.03,""pnl"":1.6725691903585311,""qty"":0.022414766216722993,""size"":0.3,""time_ms"":1627833600000}]"
ETHUSDT,long,1627891200000,1627948800000,2617.75,2552.30625,0.10644230296735797,-7.268655446366454,-2.4999999999999964,stop_loss,5.0,major,[]
ETHUSDT,long,1627963200000,1627963200000,2532.25,2468.94375,0.10845926572567668,-7.164483581878394,-2.5000000000000036,stop_loss,5.0,major,[]
BTCUSDT,long,1628222400000,1628236800000,40223.0,40621.4,0.004711157569635908,1.6674462868804825,0.9904780846779242,TRAILING_STOP,5.0,major,"[{""fill_price"":41027.46,""level"":0.02,""pnl"":1.5340314739942835,""qty"":0.00201906752984396,""size"":0.3,""time_ms"":1628222400000}]"
BTCUSDT,long,1628251200000,1628280000000,40505.0,42829.2775,0.0019776769212427963,4.50602541776579,5.738248364399448,TRAILING_STOP,5.0,major,"[{""fill_price"":41315.1,""level"":0.02,""pnl"":1.5439984959119477,""qty"":0.0020180376747375474,""size"":0.3,""time_ms"":1628251200000},{""fill_price"":41720.15,""level"":0.03,""pnl"":1.652668557873419,""qty"":0.001412626372316283,""size"":0.3,""time_ms"":1628251200000},{""fill_price"":42530.25,""level"":0.05,""pnl"":2.609980594053953,""qty"":0.001318451280828531,""size"":0.4,""time_ms"":1628251200000}]"
ETHUSDT,long,1628323200000,1628337600000,2955.0,3070.245,0.027672260106426278,3.097386935200374,3.8999999999999964,TRAILING_STOP,5.0,major,"[{""fill_price"":3014.1,""level"":0.02,""pnl"":1.5761044938766247,""qty"":0.02823700010859824,""size"":0.3,""time_ms"":1628323200000},{""fill_price"":3043.65,""level"":0.03,""pnl"":1.68703424766901,""qty"":0.019765900076018767,""size"":0.3,""time_ms"":1628323200000},{""fill_price"":3102.75,""level"":0.05,""pnl"":2.664252688141097,""qty"":0.018448173404284184,""size"":0.4,""time_ms"":1628323200000}]"
ETHUSDT,long,1628395200000,1628395200000,3120.65,3139.195,0.06350114028347584,0.9589996340332658,0.5942672199702008,TRAILING_STOP,5.0,major,"[{""fill_price"":3183.063,""level"":0.02,""pnl"":1.6042009451043018,""qty"":0.027214774407203927,""size"":0.3,""time_ms"":1628395200000}]"
ETHUSDT,long,1628424000000,1628424000000,3102.45,3024.8887499999996,0.09170198674004257,-7.421559744283481,-2.5000000000000067,stop_loss,5.0,major,[]
BTCUSDT,long,1628380800000,1628438400000,44578.5,43464.0375,0.006350429448713389,-7.384824837070453,-2.500000000000003,stop_loss,5.0,major,[]
ETHUSDT,long,1628524800000,1628539200000,3167.9,3088.7025,0.08723958303752394,-7.209359743946663,-2.5000000000000067,stop_loss,5.0,major,[]
ETHUSDT,long,1628596800000,1628596800000,3124.9,3190.415,0.04271454752630255,2.6500778786946166,2.0965470895068603,TRAILING_STOP,5.0,major,"[{""fill_price"":3187.398,""level"":0.02,""pnl"":1.5436401839952287,""qty"":0.0261517637916138,""size"":0.3,""time_ms"":1628596800000},{""fill_price"":3218.6470000000004,""level"":0.03,""pnl"":1.6522850271638736,""qty"":0.01830623465412966,""size"":0.3,""time_ms"":1628596800000}]"
ETHUSDT,long,1628611200000,1628625600000,3120.05,3151.458249999999,0.06183621340777158,1.7288737723700025,1.006658547138637,TRAILING_STOP,5.0,major,"[{""fill_price"":3182.451,""level"":0.02,""pnl"":1.5618402919701697,""qty"":0.02650123431761639,""size"":0.3,""time_ms"":1628625600000}]"
ETHUSDT,long,1628640000000,1628668800000,3141.05,3205.1900000000005,0.04327798865290196,2.62479131570742,2.041992327406451,TRAILING_STOP,5.0,major,"[{""fill_price"":3203.871,""level"":0.02,""pnl"":1.5720851294027096,""qty"":0.026496727746674668,""size"":0.3,""time_ms"":1628654400000},{""fill_price"":3235.2815,""level"":0.03,""pnl"":1.6827319913479917,""qty"":0.018547709422672268,""size"":0.3,""time_ms"":1628654400000}]"
BTCUSDT,long,1628596800000,1628683200000,45388.0,45887.21,0.00420119507877925,1.8863728655907874,1.0998722129197125,TRAILING_STOP,5.0,major,"[{""fill_price"":46295.76,""level"":0.02,""pnl"":1.543640183995231,""qty"":0.0018005121766196783,""size"":0.3,""time_ms"":1628654400000}]"
BTCUSDT,long,1628697600000,1628740800000,46418.5,45258.0375,0.006086793307093079,-7.370404252312369,-2.500000000000003,stop_loss,5.0,major,[]
ETHUSDT,long,1628726400000,1628740800000,3161.7,3191.3015,0.06255428111070313,1.6331264593482469,0.9362526488914261,TRAILING_STOP,5.0,major,"[{""fill_price"":3224.9339999999997,""level"":0.02,""pnl"":1.6010683703705362,""qty"":0.02680897761887277,""size"":0.3,""time_ms"":1628726400000}]"
BTCUSDT,long,1628755200000,1628769600000,45305.0,44172.375,0.006186235566705094,-7.311125524541582,-2.5,stop_loss,5.0,major,[]
ETHUSDT,long,1628884800000,1628913600000,3223.5,3283.74375,0.0419925069662135,2.37949557836933,1.8688925081433254,TRAILING_STOP,5.0,major,"[{""fill_price"":3287.9700000000003,""level"":0.02,""pnl"":1.5654298787616647,""qty"":0.025709698142579694,""size"":0.3,""time_ms"":1628884800000},{""fill_price"":3320.205,""level"":0.03,""pnl"":1.6756083293053428,""qty"":0.017996788699805786,""size"":0.3,""time_ms"":1628884800000}]"
BTCUSDT,long,1628899200000,1628928000000,47790.0,46595.25,0.0058177718503523695,-7.252794436004653,-2.5,stop_loss,5.0,major,[]
BTCUSDT,long,1628971200000,1629000000000,47051.5,45875.2125,0.005852182198281653,-7.182951996511758,-2.499999999999997,stop_loss,5.0,major,[]
ETHUSDT,long,1628971200000,1629000000000,3266.2,3184.5449999999996,0.08430406916369151,-7.182951996511783,-2.500000000000006,stop_loss,5.0,major,[]
BTCUSDT,long,1629072000000,1629072000000,46998.0,47615.885,0.003983637099764701,2.2541305490467414,1.314704881058773,TRAILING_STOP,5.0,major,"[{""fill_price"":47937.96,""level"":0.02,""pnl"":1.515623486356306,""qty"":0.0017072730427563005,""size"":0.3,""time_ms"":1629072000000}]"
ETHUSDT,long,1629115200000,1629115200000,3287.4,3205.215,0.08198955980303045,-7.031091627613358,-2.4999999999999982,stop_loss,5.0,major,[]
ETHUSDT,long,1629129600000,1629144000000,3225.95,3145.3012499999995,0.0823539212671398,-6.930324445891882,-2.5000000000000093,stop_loss,5.0,major,[]
BTCUSDT,long,1629129600000,1629201600000,46368.0,46590.5,0.004010713048184324,0.6873272253317086,0.4798567977915804,TRAILING_STOP,5.0,major,"[{""fill_price"":47295.36,""level"":0.02,""pnl"":1.505470105420879,""qty"":0.0017188770206504245,""size"":0.3,""time_ms"":1629187200000}]"
ETHUSDT,long,1629576000000,1629648000000,3216.95,3136.52625,0.08177524008837804,-6.862427840214444,-2.499999999999998,stop_loss,5.0,major,[]
BTCUSDT,long,1629633600000,1629720000000,49131.0,49732.649999999994,0.0037480776092816224,2.051229145508996,1.224583257006766,TRAILING_STOP,5.0,major,"[{""fill_price"":50113.62,""level"":0.02,""pnl"":1.4907209676417015,""qty"":0.0016063189754064097,""size"":0.3,""time_ms"":1629676800000}]"
ETHUSDT,long,1629806400000,1629806400000,3326.4,3243.2400000000002,0.07853613658653426,-6.814839897936575,-2.4999999999999956,stop_loss,5.0,major,[]
BTCUSDT,long,1630152000000,1630195200000,48716.5,48964.8425,0.0036999578385763453,0.720077512650597,0.5097708168690256,TRAILING_STOP,5.0,major,"[{""fill_price"":49690.83,""level"":0.02,""pnl"":1.4591671226812795,""qty"":0.0015856962165327194,""size"":0.3,""time_ms"":1630195200000}]"
BTCUSDT,long,1630267200000,1630324800000,48786.0,47566.35,0.005302665352399232,-6.748404144435716,-2.500000000000003,stop_loss,5.0,major,[]
ETHUSDT,long,1630396800000,1630411200000,3363.05,3388.3999999999996,0.053074383274424,1.148354641279659,0.7537800508466853,TRAILING_STOP,5.0,major,"[{""fill_price"":3430.311,""level"":0.02,""pnl"":1.4449421564706397,""qty"":0.022746164260467428,""size"":0.3,""time_ms"":1630396800000}]"
ETHUSDT,long,1630454400000,1630512000000,3430.6,3774.5200000000004,0.021974416365748414,7.470360707743357,10.025068501136843,TRAILING_STOP,5.0,major,"[{""fill_price"":3499.212,""level"":0.02,""pnl"":1.4530157549625857,""qty"":0.02242287384260042,""size"":0.3,""time_ms"":1630468800000},{""fill_price"":3533.518,""level"":0.03,""pnl"":1.5552822484474187,""qty"":0.015696011689820297,""size"":0.3,""time_ms"":1630468800000},{""fill_price"":3602.13,""level"":0.05,""pnl"":2.4561830425016606,""qty"":0.014649610910498946,""size"":0.4,""time_ms"":1630512000000}]"
BTCUSDT,long,1630555200000,1630670400000,49557.5,50025.195,0.0037222128203938084,1.5369929338239796,0.9437421177420163,TRAILING_STOP,5.0,major,"[{""fill_price"":50548.65,""level"":0.02,""pnl"":1.493285237023578,""qty"":0.0015952340658830606,""size"":0.3,""time_ms"":1630656000000}]"
BTCUSDT,long,1630886400000,1631001600000,51641.5,52065.13,0.003594569011737404,1.317737919261963,0.8203286116785868,TRAILING_STOP,5.0,major,"[{""fill_price"":52674.33,""level"":0.02,""pnl"":1.502719270679714,""qty"":0.0015405295764588875,""size"":0.3,""time_ms"":1630958400000}]"
ETHUSDT,short,1631059200000,1631059200000,3433.1,3518.9275,0.07769471871492434,-6.965418172116164,-2.4999999999999964,stop_loss,5.0,major,[]
ETHUSDT,short,1631073600000,1631088000000,3431.8,3299.5112499999996,0.02252306370815312,2.8961625804542184,3.854791945917612,TRAILING_STOP,5.0,major,"[{""fill_price"":3363.164,""level"":0.02,""pnl"":1.4915501293736355,""qty"":0.022982718069543998,""size"":0.3,""time_ms"":1631073600000},{""fill_price"":3328.846,""level"":0.03,""pnl"":1.5964933912126795,""qty"":0.016087902648680798,""size"":0.3,""time_ms"":1631073600000},{""fill_price"":3260.21,""level"":0.05,""pnl"":2.521222659680612,""qty"":0.015015375805435414,""size"":0.4,""time_ms"":1631073600000}]"
BTCUSDT,short,1631088000000,1631088000000,45096.0,46223.399999999994,0.00589827647012251,-6.945961779973222,-2.499999999999987,stop_loss,5.0,major,[]
ETHUSDT,short,1631102400000,1631116800000,3407.5,3492.6874999999995,0.038703409576731476,-3.4439301339506034,-2.4999999999999867,stop_loss,5.0,major,[]
ETHUSDT,short,1631131200000,1631131200000,3521.15,3492.8179999999993,0.02602987103483781,0.6370633307936818,0.8046234894849917,TRAILING_STOP,5.0,major,"[{""fill_price"":3450.727,""level"":0.02,""pnl"":0.7428382394301323,""qty"":0.011155659014930487,""size"":0.3,""time_ms"":1631131200000}]"
BTCUSDT,short,1631102400000,1631246400000,46386.0,46175.0,0.005686278969202453,0.9103246452841262,0.45487862717199157,time_exit,5.0,major,[]
ETHUSDT,short,1631246400000,1631260800000,3466.55,3400.2499999999995,0.037122957105306886,2.3210482990639734,1.9125643651469224,TRAILING_STOP,5.0,major,"[{""fill_price"":3397.219,""level"":0.02,""pnl"":1.4899774701280297,""qty"":0.022728341084881764,""size"":0.3,""time_ms"":1631246400000},{""fill_price"":3362.5535,""level"":0.03,""pnl"":1.594810081987733,""qty"":0.015909838759417236,""size"":0.3,""time_ms"":1631260800000}]"
BTCUSDT,short,1631275200000,1631275200000,46324.5,45382.17249999999,0.0028146859605914674,2.5103869685612046,2.0341881725652877,TRAILING_STOP,5.0,major,"[{""fill_price"":45398.01,""level"":0.02,""pnl"":1.5096642012161736,""qty"":0.0017232771187294697,""size"":0.3,""time_ms"":1631275200000},{""fill_price"":44934.765,""level"":0.03,""pnl"":1.6158819423683215,""qty"":0.001206293983110629,""size"":0.3,""time_ms"":1631275200000}]"
